Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
8,1706536500438,29/01/2024 13:55:00,1706536500438,0,29/01/2024 13:55:00,158033,3,questionnaire-eibn,,34574947,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706536500439,29/01/2024 13:55:00,1706536500439,0,29/01/2024 13:55:00,158033,3,questionnaire-eibn,,34574947,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706536500440,29/01/2024 13:55:00,1706536500440,0,29/01/2024 13:55:00,158033,3,questionnaire-eibn,,34574947,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I found the reading task difficult as i would forget the words as soon as i read them regardless of mind wandering,,,fb_comment,3,object-4
11,1706536500441,29/01/2024 13:55:00,1706536500441,0,29/01/2024 13:55:00,158033,3,questionnaire-eibn,,34574947,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1706647976909,30/01/2024 20:52:56,1706647976909,0,30/01/2024 20:52:56,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1706648007471,30/01/2024 20:53:27,1706648007471,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1706648007472,30/01/2024 20:53:27,1706648007472,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1706648007472,30/01/2024 20:53:27,1706648007472,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1706648007473,30/01/2024 20:53:27,1706648007473,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1706648007473,30/01/2024 20:53:27,1706648007473,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1706648007474,30/01/2024 20:53:27,1706648007474,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1706648007474,30/01/2024 20:53:27,1706648007474,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706648007475,30/01/2024 20:53:27,1706648007475,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706648007475,30/01/2024 20:53:27,1706648007475,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,fun but I think the computor glitched out a couple times ,,,fb_comment,3,object-4
11,1706648007476,30/01/2024 20:53:27,1706648007476,0,30/01/2024 20:53:27,158033,3,questionnaire-eibn,,34626023,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1706713417688,31/01/2024 15:03:37,1706713417688,0,31/01/2024 15:03:37,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,,,,,5,,BEGIN,,,,,
2,1706713448864,31/01/2024 15:04:08,1706713448864,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1706713448864,31/01/2024 15:04:08,1706713448864,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1706713448865,31/01/2024 15:04:08,1706713448865,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1706713448865,31/01/2024 15:04:08,1706713448865,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1706713448865,31/01/2024 15:04:08,1706713448865,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1706713448865,31/01/2024 15:04:08,1706713448865,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1706713448866,31/01/2024 15:04:08,1706713448866,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706713448866,31/01/2024 15:04:08,1706713448866,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706713448866,31/01/2024 15:04:08,1706713448866,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1706713448866,31/01/2024 15:04:08,1706713448866,0,31/01/2024 15:04:08,158033,3,questionnaire-eibn,,34644709,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,,,,,5,,END,,,,,
1,1706745420502,31/01/2024 23:57:00,1706745420502,0,31/01/2024 23:57:00,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1706745496325,31/01/2024 23:58:16,1706745496325,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706745496326,31/01/2024 23:58:16,1706745496326,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706745496326,31/01/2024 23:58:16,1706745496326,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"The background colour was quite difficult to read on, also some of the words in the question I thought were real but apparently arent.",,,fb_comment,3,object-4
11,1706745496326,31/01/2024 23:58:16,1706745496326,0,31/01/2024 23:58:16,158033,3,questionnaire-eibn,,34665688,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Feedback,2,,asd,,set 2,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1706805577425,01/02/2024 16:39:37,1706805577425,0,01/02/2024 16:39:37,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1706805604195,01/02/2024 16:40:04,1706805604195,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1706805604195,01/02/2024 16:40:04,1706805604195,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1706805604195,01/02/2024 16:40:04,1706805604195,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1706805604196,01/02/2024 16:40:04,1706805604196,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1706805604196,01/02/2024 16:40:04,1706805604196,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1706805604196,01/02/2024 16:40:04,1706805604196,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1706805604196,01/02/2024 16:40:04,1706805604196,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706805604196,01/02/2024 16:40:04,1706805604196,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706805604197,01/02/2024 16:40:04,1706805604197,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1706805604197,01/02/2024 16:40:04,1706805604197,0,01/02/2024 16:40:04,158033,3,questionnaire-eibn,,34691719,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Feedback,2,,adhd,set 1,,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1706813076262,01/02/2024 18:44:36,1706813076262,0,01/02/2024 18:44:36,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1706813149184,01/02/2024 18:45:49,1706813149184,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1706813149187,01/02/2024 18:45:49,1706813149187,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1706813149188,01/02/2024 18:45:49,1706813149188,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Home with parents coming in and out talking loudly.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1706813149189,01/02/2024 18:45:49,1706813149189,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1706813149189,01/02/2024 18:45:49,1706813149189,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
